primary_category,secondary_category,review_year,review_month,avg_rating,total_reviews,avg_price,pct_recommended
Skincare,Mini Size,2020,3,4.43,3259,23.21,0.88
Skincare,Mini Size,2020,4,4.14,2364,21.78,0.79
Skincare,Mini Size,2020,5,4.22,3215,22.85,0.82
Skincare,Mini Size,2020,6,4.17,2608,23.59,0.81
Skincare,Mini Size,2020,7,4.14,2407,22.44,0.8
Skincare,Mini Size,2020,8,4.28,3990,19.78,0.84
Skincare,Mini Size,2020,9,4.18,1902,19.67,0.8
Skincare,Mini Size,2020,10,4.12,2244,19.69,0.8
Skincare,Mini Size,2020,11,4.13,827,21.1,0.78
Skincare,Mini Size,2020,12,4.02,767,20.74,0.74
Skincare,Mini Size,2021,1,4.21,1210,21.37,0.79
Skincare,Mini Size,2021,2,4.22,1505,22.01,0.82
Skincare,Mini Size,2021,3,4.16,1595,20.23,0.79
Skincare,Mini Size,2021,4,4.2,1778,25.83,0.82
Skincare,Mini Size,2021,5,4.34,1985,40.95,0.85
Skincare,Mini Size,2021,6,4.39,1427,22.37,0.87
Skincare,Mini Size,2021,7,4.29,931,22.35,0.83
Skincare,Mini Size,2021,8,4.25,1456,38.28,0.84
Skincare,Mini Size,2021,9,4.39,843,23.61,0.85
Skincare,Mini Size,2021,10,4.56,1677,18.95,0.91
Skincare,Mini Size,2021,11,4.16,840,27.57,0.8
Skincare,Mini Size,2021,12,4.45,1275,22.4,0.88
Skincare,Mini Size,2022,1,4.35,1360,23.05,0.85
Skincare,Mini Size,2022,2,4.31,924,21.46,0.84
Skincare,Mini Size,2022,3,4.11,805,20.68,0.77
Skincare,Mini Size,2022,4,4.08,985,21.7,0.76
Skincare,Mini Size,2022,5,4.29,990,20.14,0.83
Skincare,Mini Size,2022,6,4.14,637,21.26,0.79
Skincare,Mini Size,2022,7,4.09,618,21.84,0.75
Skincare,Mini Size,2022,8,4.64,2663,18.67,0.93
Skincare,Mini Size,2022,9,4.42,961,22.65,0.86
Skincare,Mini Size,2022,10,4.3,488,23.47,0.82
Skincare,Mini Size,2022,11,4.21,617,48.4,0.82
Skincare,Mini Size,2022,12,4.24,592,44.17,0.81
Skincare,Mini Size,2023,1,4.05,971,48.19,0.76
Skincare,Mini Size,2023,2,4.16,929,26.77,0.8
Skincare,Mini Size,2023,3,3.99,503,22.9,0.77
Skincare,Moisturizers,2008,8,4.6,5,49.5,
Skincare,Moisturizers,2008,9,4.53,214,37.29,
Skincare,Moisturizers,2008,10,4.5,66,40.39,
Skincare,Moisturizers,2008,11,4.66,62,40.12,
Skincare,Moisturizers,2008,12,4.54,54,41.67,
Skincare,Moisturizers,2009,1,4.62,90,42.57,
Skincare,Moisturizers,2009,2,4.6,58,42.17,
Skincare,Moisturizers,2009,3,4.38,168,44.56,
Skincare,Moisturizers,2009,4,4.39,165,44.46,
Skincare,Moisturizers,2009,5,4.48,194,44.51,
Skincare,Moisturizers,2009,6,4.46,136,38.72,
Skincare,Moisturizers,2009,7,4.54,123,41.5,
Skincare,Moisturizers,2009,8,4.41,189,38.85,
Skincare,Moisturizers,2009,9,4.57,150,39.3,
Skincare,Moisturizers,2009,10,4.56,139,39.19,
Skincare,Moisturizers,2009,11,4.3,120,44.98,
Skincare,Moisturizers,2009,12,4.51,216,41.92,
Skincare,Moisturizers,2010,1,4.38,327,41.41,
Skincare,Moisturizers,2010,2,4.47,250,44.84,
Skincare,Moisturizers,2010,3,4.4,277,42.41,
Skincare,Moisturizers,2010,4,4.56,300,42.29,
Skincare,Moisturizers,2010,5,4.57,382,42.83,
Skincare,Moisturizers,2010,6,4.48,322,42.48,
Skincare,Moisturizers,2010,7,4.59,283,40.88,
Skincare,Moisturizers,2010,8,4.58,300,42.56,
Skincare,Moisturizers,2010,9,4.62,144,43.64,
Skincare,Moisturizers,2010,10,4.47,229,44.69,
Skincare,Moisturizers,2010,11,4.47,273,44.64,
Skincare,Moisturizers,2010,12,4.49,421,43.65,
Skincare,Moisturizers,2011,1,4.43,411,44.43,
Skincare,Moisturizers,2011,2,4.43,308,45.65,
Skincare,Moisturizers,2011,3,4.41,312,46.04,
Skincare,Moisturizers,2011,4,4.5,366,44.4,
Skincare,Moisturizers,2011,5,4.52,345,44.59,
Skincare,Moisturizers,2011,6,4.4,299,42.42,
Skincare,Moisturizers,2011,7,4.55,287,42.82,
Skincare,Moisturizers,2011,8,4.57,310,43.7,
Skincare,Moisturizers,2011,9,4.33,113,44.83,
Skincare,Moisturizers,2011,10,4.51,239,46.85,
Skincare,Moisturizers,2011,11,4.65,300,46.71,
Skincare,Moisturizers,2011,12,4.53,378,46.69,
Skincare,Moisturizers,2012,1,4.54,375,47.05,
Skincare,Moisturizers,2012,2,4.56,308,46.5,
Skincare,Moisturizers,2012,3,4.46,343,46.56,
Skincare,Moisturizers,2012,4,4.48,163,48.35,
Skincare,Moisturizers,2012,5,4.62,188,46.76,
Skincare,Moisturizers,2012,6,4.6,242,47.32,
Skincare,Moisturizers,2012,7,4.42,212,46.12,
Skincare,Moisturizers,2012,8,4.46,269,48.03,
Skincare,Moisturizers,2012,9,4.4,272,62.75,
Skincare,Moisturizers,2012,10,4.54,284,54.69,
Skincare,Moisturizers,2012,11,4.52,353,55.85,
Skincare,Moisturizers,2012,12,4.48,483,54.59,
Skincare,Moisturizers,2013,1,4.48,605,53.2,
Skincare,Moisturizers,2013,2,4.46,539,48.11,
Skincare,Moisturizers,2013,3,4.45,593,49.9,
Skincare,Moisturizers,2013,4,4.46,472,46.47,
Skincare,Moisturizers,2013,5,4.51,421,52.37,
Skincare,Moisturizers,2013,6,4.55,299,47.91,
Skincare,Moisturizers,2013,7,4.43,291,47.03,
Skincare,Moisturizers,2013,8,4.28,323,52.44,
Skincare,Moisturizers,2013,9,4.32,318,54.84,
Skincare,Moisturizers,2013,10,4.34,392,49.66,
Skincare,Moisturizers,2013,11,4.4,522,49.8,
Skincare,Moisturizers,2013,12,4.43,540,48.39,
Skincare,Moisturizers,2014,1,4.35,718,45.4,
Skincare,Moisturizers,2014,2,4.27,571,51.61,
Skincare,Moisturizers,2014,3,4.29,492,49.82,
Skincare,Moisturizers,2014,4,4.38,607,51.84,
Skincare,Moisturizers,2014,5,4.28,443,47.31,
Skincare,Moisturizers,2014,6,4.35,412,54.43,
Skincare,Moisturizers,2014,7,4.37,405,52.24,
Skincare,Moisturizers,2014,8,4.45,347,52.39,
Skincare,Moisturizers,2014,9,4.2,345,52.99,
Skincare,Moisturizers,2014,10,4.23,352,50.82,
Skincare,Moisturizers,2014,11,4.38,467,49.22,
Skincare,Moisturizers,2014,12,4.35,501,49.02,
Skincare,Moisturizers,2015,1,4.37,660,48.62,
Skincare,Moisturizers,2015,2,4.35,560,53.0,
Skincare,Moisturizers,2015,3,4.26,570,52.56,
Skincare,Moisturizers,2015,4,4.32,632,52.4,
Skincare,Moisturizers,2015,5,4.15,506,56.36,
Skincare,Moisturizers,2015,6,4.28,425,53.73,
Skincare,Moisturizers,2015,7,4.31,445,55.38,
Skincare,Moisturizers,2015,8,4.24,340,54.61,
Skincare,Moisturizers,2015,9,4.13,345,56.49,
Skincare,Moisturizers,2015,10,4.19,441,54.49,
Skincare,Moisturizers,2015,11,4.26,632,51.79,
Skincare,Moisturizers,2015,12,4.41,926,52.27,
Skincare,Moisturizers,2016,1,4.39,948,51.0,
Skincare,Moisturizers,2016,2,4.39,847,48.64,
Skincare,Moisturizers,2016,3,4.36,746,49.96,
Skincare,Moisturizers,2016,4,4.28,894,49.69,
Skincare,Moisturizers,2016,5,4.24,825,51.78,
Skincare,Moisturizers,2016,6,4.19,727,53.11,
Skincare,Moisturizers,2016,7,4.29,700,57.54,
Skincare,Moisturizers,2016,8,4.35,790,69.97,
Skincare,Moisturizers,2016,9,4.31,650,62.81,
Skincare,Moisturizers,2016,10,4.32,784,52.6,
Skincare,Moisturizers,2016,11,4.31,969,52.0,
Skincare,Moisturizers,2016,12,4.35,1264,50.13,
Skincare,Moisturizers,2017,1,4.26,1733,50.73,
Skincare,Moisturizers,2017,2,4.27,1290,56.26,
Skincare,Moisturizers,2017,3,4.37,897,66.78,
Skincare,Moisturizers,2017,4,4.19,996,62.15,
Skincare,Moisturizers,2017,5,4.21,941,66.87,
Skincare,Moisturizers,2017,6,4.11,920,62.94,
Skincare,Moisturizers,2017,7,4.37,1803,66.15,
Skincare,Moisturizers,2017,8,4.4,2409,58.45,0.96
Skincare,Moisturizers,2017,9,4.52,3646,53.28,0.92
Skincare,Moisturizers,2017,10,4.34,1845,52.93,0.86
Skincare,Moisturizers,2017,11,4.25,1655,66.49,0.83
Skincare,Moisturizers,2017,12,4.25,1652,58.92,0.82
Skincare,Moisturizers,2018,1,4.36,2647,57.73,0.85
Skincare,Moisturizers,2018,2,4.21,1996,58.18,0.8
Skincare,Moisturizers,2018,3,4.31,2179,58.58,0.83
Skincare,Moisturizers,2018,4,4.4,3723,57.27,0.87
Skincare,Moisturizers,2018,5,4.33,2331,57.29,0.86
Skincare,Moisturizers,2018,6,4.37,1418,58.49,0.84
Skincare,Moisturizers,2018,7,4.44,3350,54.84,0.89
Skincare,Moisturizers,2018,8,4.36,3074,59.19,0.86
Skincare,Moisturizers,2018,9,4.29,2279,63.06,0.83
Skincare,Moisturizers,2018,10,4.16,1816,62.26,0.79
Skincare,Moisturizers,2018,11,4.21,1956,63.26,0.8
Skincare,Moisturizers,2018,12,4.37,2393,69.76,0.86
Skincare,Moisturizers,2019,1,4.35,4323,68.77,0.85
Skincare,Moisturizers,2019,2,4.29,2982,59.07,0.83
Skincare,Moisturizers,2019,3,4.28,3096,60.6,0.82
Skincare,Moisturizers,2019,4,4.19,3154,60.7,0.81
Skincare,Moisturizers,2019,5,4.13,2939,59.79,0.79
Skincare,Moisturizers,2019,6,4.23,2453,54.94,0.81
Skincare,Moisturizers,2019,7,4.25,2937,50.6,0.84
Skincare,Moisturizers,2019,8,4.3,3850,55.75,0.84
Skincare,Moisturizers,2019,9,4.21,3326,55.13,0.83
Skincare,Moisturizers,2019,10,3.91,1707,60.39,0.72
Skincare,Moisturizers,2019,11,3.89,1773,61.39,0.7
Skincare,Moisturizers,2019,12,4.31,3040,59.01,0.85
Skincare,Moisturizers,2020,1,4.33,7232,64.44,0.87
Skincare,Moisturizers,2020,2,4.17,4653,52.96,0.82
Skincare,Moisturizers,2020,3,4.25,4933,49.66,0.84
Skincare,Moisturizers,2020,4,4.14,5550,53.38,0.79
Skincare,Moisturizers,2020,5,4.06,4217,55.91,0.77
Skincare,Moisturizers,2020,6,4.16,3118,53.84,0.79
Skincare,Moisturizers,2020,7,4.15,2751,57.06,0.79
Skincare,Moisturizers,2020,8,4.24,3100,61.26,0.82
Skincare,Moisturizers,2020,9,4.31,3542,73.94,0.85
Skincare,Moisturizers,2020,10,4.29,3352,61.41,0.85
Skincare,Moisturizers,2020,11,4.21,2377,53.28,0.8
Skincare,Moisturizers,2020,12,4.18,2450,51.42,0.81
Skincare,Moisturizers,2021,1,4.22,4735,59.4,0.82
Skincare,Moisturizers,2021,2,4.19,4401,72.93,0.82
Skincare,Moisturizers,2021,3,4.25,4198,62.32,0.82
Skincare,Moisturizers,2021,4,4.35,6354,74.68,0.86
Skincare,Moisturizers,2021,5,4.35,6937,119.06,0.86
Skincare,Moisturizers,2021,6,4.38,7260,96.07,0.86
Skincare,Moisturizers,2021,7,4.39,2800,55.82,0.87
Skincare,Moisturizers,2021,8,4.44,5389,74.77,0.89
Skincare,Moisturizers,2021,9,4.47,4640,63.64,0.89
Skincare,Moisturizers,2021,10,4.37,2881,66.47,0.86
Skincare,Moisturizers,2021,11,4.25,2283,66.41,0.82
Skincare,Moisturizers,2021,12,4.48,4609,61.75,0.9
Skincare,Moisturizers,2022,1,4.34,7378,56.08,0.87
Skincare,Moisturizers,2022,2,4.39,6373,53.55,0.88
Skincare,Moisturizers,2022,3,4.48,6328,70.77,0.9
Skincare,Moisturizers,2022,4,4.34,5268,65.8,0.85
Skincare,Moisturizers,2022,5,4.21,3527,59.11,0.82
Skincare,Moisturizers,2022,6,4.31,3472,61.7,0.84
Skincare,Moisturizers,2022,7,4.43,5515,46.46,0.89
Skincare,Moisturizers,2022,8,4.29,4909,51.3,0.86
Skincare,Moisturizers,2022,9,4.28,4658,62.35,0.86
Skincare,Moisturizers,2022,10,4.28,3412,74.28,0.87
Skincare,Moisturizers,2022,11,4.16,1677,76.49,0.82
Skincare,Moisturizers,2022,12,4.59,3775,66.88,0.92
Skincare,Moisturizers,2023,1,4.48,5436,71.55,0.89
Skincare,Moisturizers,2023,2,4.22,3627,57.67,0.81
Skincare,Moisturizers,2023,3,4.28,3335,80.44,0.84
Skincare,Self Tanners,2016,3,3.88,16,37.0,
Skincare,Self Tanners,2016,4,3.76,41,36.05,
Skincare,Self Tanners,2016,5,3.57,30,36.8,
Skincare,Self Tanners,2016,6,4.32,22,38.36,
Skincare,Self Tanners,2016,7,3.91,33,37.27,
Skincare,Self Tanners,2016,8,4.38,26,39.08,
Skincare,Self Tanners,2016,9,4.54,13,36.77,
Skincare,Self Tanners,2016,10,4.37,19,35.89,
Skincare,Self Tanners,2016,11,4.71,7,42.57,
Skincare,Self Tanners,2016,12,3.5,8,40.0,
Skincare,Self Tanners,2017,1,3.67,6,36.0,
Skincare,Self Tanners,2017,2,3.88,8,40.0,
Skincare,Self Tanners,2017,3,4.67,6,38.0,
Skincare,Self Tanners,2017,4,4.47,19,43.47,
Skincare,Self Tanners,2017,5,4.33,21,45.05,
Skincare,Self Tanners,2017,6,4.3,23,39.39,
Skincare,Self Tanners,2017,7,4.16,19,40.32,
Skincare,Self Tanners,2017,8,4.66,29,42.38,1.0
Skincare,Self Tanners,2017,9,4.43,23,41.74,0.91
Skincare,Self Tanners,2017,10,4.5,16,45.69,0.94
Skincare,Self Tanners,2017,11,4.38,37,44.38,0.89
Skincare,Self Tanners,2017,12,4.06,17,49.47,0.76
Skincare,Self Tanners,2018,1,4.48,42,46.79,0.86
Skincare,Self Tanners,2018,2,4.3,23,44.78,0.87
Skincare,Self Tanners,2018,3,4.44,43,45.79,0.91
Skincare,Self Tanners,2018,4,4.41,58,45.07,0.86
Skincare,Self Tanners,2018,5,4.16,152,38.78,0.82
Skincare,Self Tanners,2018,6,4.14,195,35.93,0.79
Skincare,Self Tanners,2018,7,4.15,162,37.67,0.8
Skincare,Self Tanners,2018,8,4.15,130,36.77,0.82
Skincare,Self Tanners,2018,9,4.07,98,37.94,0.81
Skincare,Self Tanners,2018,10,4.41,46,41.57,0.87
Skincare,Self Tanners,2018,11,4.02,44,39.34,0.73
Skincare,Self Tanners,2018,12,4.24,62,39.81,0.82
Skincare,Self Tanners,2019,1,4.19,101,37.48,0.79
Skincare,Self Tanners,2019,2,3.85,74,37.58,0.72
Skincare,Self Tanners,2019,3,4.02,112,37.34,0.78
Skincare,Self Tanners,2019,4,3.96,151,36.52,0.73
Skincare,Self Tanners,2019,5,4.04,240,37.46,0.78
Skincare,Self Tanners,2019,6,3.94,271,36.3,0.76
Skincare,Self Tanners,2019,7,4.02,232,36.48,0.75
Skincare,Self Tanners,2019,8,3.98,211,37.09,0.76
Skincare,Self Tanners,2019,9,3.77,124,36.03,0.73
Skincare,Self Tanners,2019,10,3.82,79,36.22,0.75
Skincare,Self Tanners,2019,11,3.92,100,36.35,0.75
Skincare,Self Tanners,2019,12,3.88,80,37.92,0.72
Skincare,Self Tanners,2020,1,4.05,113,35.27,0.81
Skincare,Self Tanners,2020,2,4.12,201,33.48,0.82
Skincare,Self Tanners,2020,3,4.32,473,31.85,0.86
Skincare,Self Tanners,2020,4,4.17,711,33.12,0.82
Skincare,Self Tanners,2020,5,3.72,458,35.12,0.7
Skincare,Self Tanners,2020,6,3.84,377,35.35,0.73
Skincare,Self Tanners,2020,7,3.94,257,34.52,0.74
Skincare,Self Tanners,2020,8,3.95,159,34.86,0.77
Skincare,Self Tanners,2020,9,3.98,81,34.52,0.78
Skincare,Self Tanners,2020,10,4.09,64,33.78,0.8
Skincare,Self Tanners,2020,11,4.01,84,35.38,0.74
Skincare,Self Tanners,2020,12,3.94,87,34.34,0.74
Skincare,Self Tanners,2021,1,3.94,155,34.5,0.75
Skincare,Self Tanners,2021,2,3.69,108,35.09,0.65
Skincare,Self Tanners,2021,3,3.88,321,31.72,0.72
Skincare,Self Tanners,2021,4,3.53,338,32.37,0.62
Skincare,Self Tanners,2021,5,3.45,241,33.27,0.6
Skincare,Self Tanners,2021,6,3.81,203,34.78,0.72
Skincare,Self Tanners,2021,7,3.72,151,33.24,0.7
Skincare,Self Tanners,2021,8,3.99,104,33.81,0.76
Skincare,Self Tanners,2021,9,3.95,80,32.48,0.72
Skincare,Self Tanners,2021,10,4.28,89,29.55,0.84
Skincare,Self Tanners,2021,11,3.89,63,32.94,0.76
Skincare,Self Tanners,2021,12,3.83,63,32.06,0.75
Skincare,Self Tanners,2022,1,3.94,79,33.34,0.73
Skincare,Self Tanners,2022,2,4.5,133,32.96,0.9
Skincare,Self Tanners,2022,3,4.28,271,33.01,0.84
Skincare,Self Tanners,2022,4,3.81,214,32.36,0.71
Skincare,Self Tanners,2022,5,4.49,803,37.69,0.9
Skincare,Self Tanners,2022,6,4.44,852,41.61,0.89
Skincare,Self Tanners,2022,7,3.58,170,34.62,0.65
Skincare,Self Tanners,2022,8,3.51,83,34.45,0.67
Skincare,Self Tanners,2022,9,3.19,52,33.67,0.56
Skincare,Self Tanners,2022,10,4.37,196,30.26,0.91
Skincare,Self Tanners,2022,11,4.64,552,39.03,0.94
Skincare,Self Tanners,2022,12,4.31,94,32.05,0.89
Skincare,Self Tanners,2023,1,3.27,71,32.75,0.56
Skincare,Self Tanners,2023,2,3.67,76,37.05,0.68
Skincare,Self Tanners,2023,3,3.91,46,35.22,0.74
Skincare,Shop by Concern,2018,2,5.0,2,28.0,1.0
Skincare,Shop by Concern,2018,3,3.0,2,28.0,0.0
Skincare,Shop by Concern,2018,4,5.0,2,28.0,1.0
Skincare,Shop by Concern,2018,5,5.0,1,28.0,1.0
Skincare,Shop by Concern,2018,8,5.0,1,28.0,1.0
Skincare,Shop by Concern,2019,5,4.0,1,28.0,0.0
Skincare,Shop by Concern,2019,8,4.5,2,28.0,1.0
Skincare,Shop by Concern,2020,1,5.0,1,28.0,1.0
Skincare,Shop by Concern,2020,3,1.0,1,28.0,0.0
Skincare,Shop by Concern,2020,5,5.0,1,28.0,1.0
Skincare,Shop by Concern,2021,1,4.0,1,28.0,0.0
Skincare,Sunscreen,2008,8,5.0,1,30.0,
Skincare,Sunscreen,2008,9,4.63,19,30.0,
Skincare,Sunscreen,2008,10,4.0,4,30.0,
Skincare,Sunscreen,2008,11,4.33,6,30.0,
Skincare,Sunscreen,2008,12,4.0,1,30.0,
Skincare,Sunscreen,2009,1,4.25,4,30.0,
Skincare,Sunscreen,2009,2,5.0,2,30.0,
Skincare,Sunscreen,2009,3,2.57,7,30.0,
Skincare,Sunscreen,2009,4,4.5,8,30.0,
Skincare,Sunscreen,2009,5,4.2,15,30.0,
Skincare,Sunscreen,2009,6,4.0,13,30.0,
Skincare,Sunscreen,2009,7,3.71,7,30.0,
Skincare,Sunscreen,2009,8,4.27,11,30.0,
Skincare,Sunscreen,2009,9,4.0,5,30.0,
Skincare,Sunscreen,2009,10,4.6,10,30.0,
Skincare,Sunscreen,2009,11,3.4,5,30.0,
Skincare,Sunscreen,2009,12,3.88,8,30.0,
Skincare,Sunscreen,2010,1,4.7,10,30.0,
Skincare,Sunscreen,2010,2,4.56,9,30.0,
Skincare,Sunscreen,2010,3,3.62,13,30.0,
Skincare,Sunscreen,2010,4,4.29,14,30.0,
Skincare,Sunscreen,2010,5,3.9,29,30.0,
Skincare,Sunscreen,2010,6,4.35,20,30.0,
Skincare,Sunscreen,2010,7,3.88,17,30.0,
Skincare,Sunscreen,2010,8,3.8,15,30.0,
Skincare,Sunscreen,2010,9,4.0,3,30.0,
Skincare,Sunscreen,2010,10,4.45,11,30.0,
Skincare,Sunscreen,2010,11,3.0,7,30.0,
Skincare,Sunscreen,2010,12,3.92,12,30.0,
Skincare,Sunscreen,2011,1,4.0,10,30.0,
Skincare,Sunscreen,2011,2,3.86,7,30.0,
Skincare,Sunscreen,2011,3,4.67,6,30.0,
Skincare,Sunscreen,2011,4,4.38,13,30.0,
Skincare,Sunscreen,2011,5,4.4,5,30.0,
Skincare,Sunscreen,2011,6,4.57,7,30.0,
Skincare,Sunscreen,2011,7,4.12,8,30.0,
Skincare,Sunscreen,2011,8,4.5,4,30.0,
Skincare,Sunscreen,2011,9,5.0,2,30.0,
Skincare,Sunscreen,2011,10,4.0,1,30.0,
Skincare,Sunscreen,2011,11,4.43,7,30.0,
Skincare,Sunscreen,2011,12,4.67,3,30.0,
Skincare,Sunscreen,2012,1,4.6,5,30.0,
Skincare,Sunscreen,2012,2,3.75,8,30.0,
Skincare,Sunscreen,2012,3,4.43,7,30.0,
Skincare,Sunscreen,2012,4,3.0,2,30.0,
Skincare,Sunscreen,2012,5,4.6,5,29.6,
Skincare,Sunscreen,2012,6,4.33,9,29.33,
Skincare,Sunscreen,2012,7,4.25,12,29.0,
Skincare,Sunscreen,2012,8,4.0,7,28.57,
Skincare,Sunscreen,2012,9,4.5,2,29.0,
Skincare,Sunscreen,2012,10,3.5,4,29.0,
Skincare,Sunscreen,2012,11,4.67,3,30.0,
Skincare,Sunscreen,2012,12,3.8,5,30.0,
Skincare,Sunscreen,2013,1,3.67,6,29.67,
Skincare,Sunscreen,2013,2,4.33,6,29.0,
Skincare,Sunscreen,2013,3,4.17,6,29.0,
Skincare,Sunscreen,2013,4,4.0,8,29.75,
Skincare,Sunscreen,2013,5,4.08,12,27.83,
Skincare,Sunscreen,2013,6,4.44,9,27.11,
Skincare,Sunscreen,2013,7,4.31,16,24.69,
Skincare,Sunscreen,2013,8,4.56,16,25.0,
Skincare,Sunscreen,2013,9,4.64,14,26.57,
Skincare,Sunscreen,2013,10,4.2,5,28.2,
Skincare,Sunscreen,2013,11,4.57,7,25.29,
Skincare,Sunscreen,2013,12,3.5,6,27.0,
Skincare,Sunscreen,2014,1,3.25,4,26.75,
Skincare,Sunscreen,2014,2,4.67,6,27.17,
Skincare,Sunscreen,2014,3,4.3,10,27.6,
Skincare,Sunscreen,2014,4,4.23,26,28.88,
Skincare,Sunscreen,2014,5,4.53,32,30.22,
Skincare,Sunscreen,2014,6,4.4,52,31.96,
Skincare,Sunscreen,2014,7,4.3,50,32.44,
Skincare,Sunscreen,2014,8,4.04,28,31.61,
Skincare,Sunscreen,2014,9,4.68,25,30.12,
Skincare,Sunscreen,2014,10,4.41,22,28.55,
Skincare,Sunscreen,2014,11,4.29,14,28.14,
Skincare,Sunscreen,2014,12,4.83,12,28.58,
Skincare,Sunscreen,2015,1,4.28,18,29.0,
Skincare,Sunscreen,2015,2,4.19,16,31.62,
Skincare,Sunscreen,2015,3,3.69,35,32.06,
Skincare,Sunscreen,2015,4,3.74,46,33.09,
Skincare,Sunscreen,2015,5,4.11,64,33.45,
Skincare,Sunscreen,2015,6,3.95,79,34.06,
Skincare,Sunscreen,2015,7,3.93,46,32.87,
Skincare,Sunscreen,2015,8,4.12,34,34.56,
Skincare,Sunscreen,2015,9,4.2,51,33.82,
Skincare,Sunscreen,2015,10,4.24,33,30.76,
Skincare,Sunscreen,2015,11,3.96,23,33.39,
Skincare,Sunscreen,2015,12,3.89,19,33.84,
Skincare,Sunscreen,2016,1,3.79,24,34.67,
Skincare,Sunscreen,2016,2,4.18,28,32.82,
Skincare,Sunscreen,2016,3,3.92,24,33.83,
Skincare,Sunscreen,2016,4,4.28,39,33.33,
Skincare,Sunscreen,2016,5,3.95,59,34.85,
Skincare,Sunscreen,2016,6,4.08,74,35.84,
Skincare,Sunscreen,2016,7,4.21,71,34.89,
Skincare,Sunscreen,2016,8,4.19,59,33.36,
Skincare,Sunscreen,2016,9,4.29,45,36.38,
Skincare,Sunscreen,2016,10,3.76,42,35.6,
Skincare,Sunscreen,2016,11,3.76,34,35.0,
Skincare,Sunscreen,2016,12,4.33,21,35.9,
Skincare,Sunscreen,2017,1,3.79,28,31.14,
Skincare,Sunscreen,2017,2,4.03,32,34.28,
Skincare,Sunscreen,2017,3,4.27,15,31.0,
Skincare,Sunscreen,2017,4,4.11,37,35.05,
Skincare,Sunscreen,2017,5,4.14,76,40.62,
Skincare,Sunscreen,2017,6,3.54,122,36.6,
Skincare,Sunscreen,2017,7,3.53,116,37.39,
Skincare,Sunscreen,2017,8,3.6,68,37.53,1.0
Skincare,Sunscreen,2017,9,4.1,103,38.09,0.77
Skincare,Sunscreen,2017,10,3.87,46,39.89,0.67
Skincare,Sunscreen,2017,11,4.04,46,37.76,0.74
Skincare,Sunscreen,2017,12,4.05,41,34.83,0.76
Skincare,Sunscreen,2018,1,4.32,82,40.17,0.85
Skincare,Sunscreen,2018,2,4.07,89,42.63,0.73
Skincare,Sunscreen,2018,3,4.11,118,41.14,0.76
Skincare,Sunscreen,2018,4,4.19,195,41.88,0.79
Skincare,Sunscreen,2018,5,4.12,243,40.21,0.78
Skincare,Sunscreen,2018,6,4.48,534,45.63,0.9
Skincare,Sunscreen,2018,7,4.2,390,42.24,0.82
Skincare,Sunscreen,2018,8,4.07,214,40.51,0.79
Skincare,Sunscreen,2018,9,4.15,157,38.01,0.79
Skincare,Sunscreen,2018,10,4.12,122,40.42,0.75
Skincare,Sunscreen,2018,11,4.1,107,39.87,0.79
Skincare,Sunscreen,2018,12,3.72,99,41.23,0.68
Skincare,Sunscreen,2019,1,4.05,131,39.24,0.76
Skincare,Sunscreen,2019,2,4.21,116,39.79,0.8
Skincare,Sunscreen,2019,3,4.31,221,41.54,0.84
Skincare,Sunscreen,2019,4,4.0,253,40.28,0.74
Skincare,Sunscreen,2019,5,3.99,356,39.63,0.73
Skincare,Sunscreen,2019,6,4.02,496,41.28,0.75
Skincare,Sunscreen,2019,7,3.81,375,39.8,0.67
Skincare,Sunscreen,2019,8,3.86,333,42.68,0.71
Skincare,Sunscreen,2019,9,3.79,217,42.16,0.66
Skincare,Sunscreen,2019,10,4.01,150,40.69,0.77
Skincare,Sunscreen,2019,11,3.79,170,41.42,0.67
Skincare,Sunscreen,2019,12,3.92,525,35.98,0.79
Skincare,Sunscreen,2020,1,3.78,162,39.73,0.68
Skincare,Sunscreen,2020,2,4.44,440,35.48,0.86
Skincare,Sunscreen,2020,3,4.26,797,40.41,0.83
Skincare,Sunscreen,2020,4,4.26,1291,40.07,0.83
Skincare,Sunscreen,2020,5,4.05,1273,39.27,0.78
Skincare,Sunscreen,2020,6,3.95,867,38.18,0.74
Skincare,Sunscreen,2020,7,3.96,662,36.17,0.73
Skincare,Sunscreen,2020,8,4.16,661,31.2,0.79
Skincare,Sunscreen,2020,9,3.89,302,39.27,0.73
Skincare,Sunscreen,2020,10,3.84,172,34.38,0.67
Skincare,Sunscreen,2020,11,4.51,961,45.44,0.93
Skincare,Sunscreen,2020,12,4.2,367,44.22,0.81
Skincare,Sunscreen,2021,1,4.53,1636,39.81,0.91
Skincare,Sunscreen,2021,2,4.4,1176,39.61,0.88
Skincare,Sunscreen,2021,3,4.34,1372,37.08,0.87
Skincare,Sunscreen,2021,4,4.25,1641,39.19,0.83
Skincare,Sunscreen,2021,5,3.9,709,40.49,0.72
Skincare,Sunscreen,2021,6,3.77,582,39.39,0.67
Skincare,Sunscreen,2021,7,3.79,463,36.6,0.67
Skincare,Sunscreen,2021,8,3.75,324,37.68,0.68
Skincare,Sunscreen,2021,9,3.84,301,38.09,0.69
Skincare,Sunscreen,2021,10,3.81,191,37.89,0.69
Skincare,Sunscreen,2021,11,3.87,223,36.35,0.7
Skincare,Sunscreen,2021,12,3.83,195,37.23,0.71
